condition_grouper_name,condition_grouper_canonical_url,condition_grouper_version,reporting_spec_grouper_snomed,reporting_spec_grouper_name,reporting_spec_grouper_canonical_url,reporting_spec_grouper_version
Arsenic_Exposure_and_Toxicity,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/26b33744-0449-42d1-b119-a2960602095a,1.0.0,767146004,Arsenic Exposure and Toxicity,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-767146004,20241008
Botulism,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/97cccfa2-2462-46d8-b50c-09ee712f1c30,1.0.0,414488002,"Botulism, Infant",https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-414488002,20241008
Botulism,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/97cccfa2-2462-46d8-b50c-09ee712f1c30,1.0.0,398565003,Botulism,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-398565003,20241008
Cadmium_Exposure_and_Toxicity,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/ecc9f56f-0ffd-4af2-9e04-b5530da8209f,1.0.0,3398004,Cadmium Exposure and Toxicity,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-3398004,20241008
Carbon_Monoxide_Poisoning,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/53e8b06e-cdd2-4960-b727-0f8a13ea59b1,1.0.0,17383000,Carbon Monoxide Poisoning,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-17383000,20241008
Cyanobacteria_And_Cyanotoxin_Poisoning,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/5ffd7e43-cf80-4a95-8a74-f2a15c54fb3f,1.0.0,41439009,Cyanobacteria and Cyanotoxin Poisoning,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-41439009,20241008
Lead_in_Blood,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/f0922b13-4f11-4f59-82f9-8e650308f4fb,1.0.0,407152001,Lead in Blood,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-407152001,20241008
Mercury_Exposure_and_Toxicity,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/7db57e09-ce52-4025-bc42-109a326f0346,1.0.0,767299002,Mercury Exposure and Toxicity,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-767299002,20241008
NonStreptococcal_ToxicShock_Syndrome,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/acda4439-873e-409c-9432-2a133001b34b,1.0.0,18504008,Non-Streptococcal Toxic Shock Syndrome,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-18504008,20241008
Opioid_Overdose_and_Poisoning,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/d8b7282f-b9f0-4666-b4a5-109684c40342,1.0.0,242253008,Opioid Overdose and Poisoning,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-242253008,20241008
Pesticide_Related_Illness_or_injury,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/e22b0a62-3f73-457c-9a13-d95a1141baeb,1.0.0,37131007,Pesticide Related Illness or injury,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-37131007,20241008
Ricin_Poisoning,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/6d33796b-4613-4f6e-b081-c8b52a7d3ef8,1.0.0,409617000,Ricin Poisoning,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-409617000,20241008
Seafood_Poisoning,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/be6be159-99d1-40ae-9c5d-3cce44b19671,1.0.0,269275003,Seafood Poisoning,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-269275003,20241008
Rubella,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/d9096a7b-0202-46e1-b526-bb3c729de7df,1.0.0,1857005,Congenital Rubella Syndrome (CRS),https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-1857005,20241008
Rubella,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/d9096a7b-0202-46e1-b526-bb3c729de7df,1.0.0,36653000,Rubella,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-36653000,20241008
Diphtheria,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/66b2bcd9-123e-4d4d-b50d-6eba3536d911,1.0.0,276197005,Diphtheria,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-276197005,20241008
Diphtheria,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/66b2bcd9-123e-4d4d-b50d-6eba3536d911,1.0.0,397428000,Diphtheria,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-397428000,20241008
Influenza,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/38475891-387a-4fa2-bbe9-1dc97ce415d1,1.0.0,725894000,Influenza-Associated Mortality,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-725894000,20241008
Influenza,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/38475891-387a-4fa2-bbe9-1dc97ce415d1,1.0.0,6142004,Influenza-associated pediatric mortality,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-6142004,20241008
Influenza,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/38475891-387a-4fa2-bbe9-1dc97ce415d1,1.0.0,95891005,Influenza-like Illness (ILI),https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-95891005,20241008
Influenza,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/38475891-387a-4fa2-bbe9-1dc97ce415d1,1.0.0,719590007,Influenza-Associated Hospitalizations,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-719590007,20241008
Influenza,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/38475891-387a-4fa2-bbe9-1dc97ce415d1,1.0.0,772828001,Novel Influenza A Virus Infections,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-772828001,20241008
Influenza,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/38475891-387a-4fa2-bbe9-1dc97ce415d1,1.0.0,43692000,Influenza,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-43692000,20241008
Influenza,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/38475891-387a-4fa2-bbe9-1dc97ce415d1,1.0.0,541131000124102,Novel Influenza A Virus Infection,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-541131000124102,20241008
Invasive_Haemophilus_Influenzae_Disease,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/eaf217c9-b188-4472-9987-5f043067f7ae,1.0.0,406583002,Invasive Haemophilus Influenzae Disease,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-406583002,20241008
Measles,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/a28a01e9-94ca-49ae-9010-0408b3409e22,1.0.0,14189004,Measles,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-14189004,20241008
Meningococcal_disease,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/fbe4579f-9897-4f13-8734-b17243996c8c,1.0.0,23511006,Meningococcal disease,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-23511006,20241008
Mumps,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/7f368057-a920-4ce7-926d-c361e866d4d1,1.0.0,36989005,Mumps,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-36989005,20241008
Orthopoxvirus_Disease,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/68309661-c5fe-4126-8b32-bf13c028b118,1.0.0,414015000,Orthopoxvirus Disease,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-414015000,20241008
Pertussis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/9f75b061-f17f-4d42-a979-d5a9f9bd9428,1.0.0,27836007,Pertussis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-27836007,20241008
Poliovirus_Infection,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/3425f1dc-7b0c-4781-aa87-3b85d2c690ca,1.0.0,398102009,Poliovirus Infection,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-398102009,20241008
Smallpox,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/cdd2d02c-daef-4c2a-93be-09e77b2e4690,1.0.0,67924001,Smallpox,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-67924001,20241008
Tetanus,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/5ef98371-5cad-423a-9927-3399eeb036f8,1.0.0,76902006,Tetanus,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-76902006,20241008
Varicella,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/be274630-9c08-4d85-8af6-d4b7664cf39a,1.0.0,38907003,Varicella,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-38907003,20241008
Alphagal_Syndrome,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/3196416d-4f94-40ec-bc6f-e7f42772f459,1.0.0,788781001,Alpha-gal Syndrome,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-788781001,20241008
Anaplasmosis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/1ccfa012-62ad-4792-99da-45c38933fa89,1.0.0,13906002,Anaplasmosis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-13906002,20241008
Arboviral_Disease_Other,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/ccbc2240-7996-4b24-b2ab-909fb597ade7,1.0.0,40610006,Arboviral Disease [Other],https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-40610006,20241008
Babesiosis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/ef7e8146-c5e7-405b-8559-9b0f0675f472,1.0.0,21061004,Babesiosis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-21061004,20241008
Bartonellosis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/86b5b8ff-e9fe-4aa1-813b-cfd31dc076ba,1.0.0,266123003,Bartonellosis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-266123003,20241008
California_Serogroup_Virus_Disease,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/78c0b420-682c-4aa6-90c9-8e392e236ff6,1.0.0,418182000,California Serogroup Virus Disease,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-418182000,20241008
Chagas_Disease,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/67df7ac4-7088-4314-ab8b-e320237eeaba,1.0.0,77506005,Chagas Disease,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-77506005,20241008
Chikungunya_virus_disease,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/c4ee0890-4e4f-41ae-8f15-5b75442bc4eb,1.0.0,111864006,Chikungunya virus disease,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-111864006,20241008
Colorado_tick_fever,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/2a58b909-993c-4a69-986f-d284815c8bf2,1.0.0,6452009,Colorado tick fever,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-6452009,20241008
Dengue_Virus_Infection,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/0138da5e-7df9-4e4a-9ef1-35c2414ca7e6,1.0.0,38362002,Dengue Virus Infection,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-38362002,20241008
Eastern_equine_encephalitis_virus_disease,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/af013ac0-d3a4-4322-a3cc-e226717558a0,1.0.0,416925005,Eastern equine encephalitis virus disease,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-416925005,20241008
Ehrlichiosis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/48db8707-58df-48da-b874-4be33a348541,1.0.0,240626005,Ehrlichiosis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-240626005,20241008
Jamestown_Canyon_virus_disease,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/254a4128-db51-4102-8178-c844f8510491,1.0.0,41723001,Jamestown Canyon virus disease,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-41723001,20241008
Japanese_encephalitis_virus_JEV_disease,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/c95bdb5c-a034-4bc6-aa7c-a15f9b7eeeb3,1.0.0,52947006,Japanese encephalitis virus (JEV) disease,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-52947006,20241008
Keystone_virus_disease,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/c3391341-bb07-4fcf-bf45-6bbe2578c180,1.0.0,404237007,Keystone virus disease,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-404237007,20241008
La_Crosse_virus_disease,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/2f2b4ce4-0edf-4300-9912-e35516fc8d10,1.0.0,61094002,La Crosse virus disease,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-61094002,20241008
Leishmaniasis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/3ccb96fe-f2c2-4a79-8fdd-6d66c1d8ca44,1.0.0,80612004,Leishmaniasis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-80612004,20241008
Louseborne_relapsing_fever_LBRF,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/98d18137-af40-4d1f-b080-89f4dd62a150,1.0.0,14683004,Louse-borne relapsing fever (LBRF),https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-14683004,20241008
Lyme_disease,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/348f4787-0a54-4172-9f3e-f97808cc7972,1.0.0,23502006,Lyme Disease,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-23502006,20241008
Lymphatic_Filariasis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/436c0c8d-8277-4ff7-bd51-86183aca29a3,1.0.0,240820001,Lymphatic Filariasis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-240820001,20241008
Malaria,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/5b1be9bc-0c90-4e77-a558-2daa03f3bee9,1.0.0,61462000,Malaria,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-61462000,20241008
Powassan_virus_disease,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/e108d9bf-808c-4ecd-8fb0-3f1bb4ce69fc,1.0.0,416707008,Powassan virus disease,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-416707008,20241008
Snowshoe_hare_virus_disease,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/3109dae8-52a3-4d9d-a9b9-96e4269cd219,1.0.0,404236003,Snowshoe hare virus disease,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-404236003,20241008
Spotted_Fever_Rickettsiosis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/b653b10b-31da-477e-9494-73dfc150d84c,1.0.0,186771002,Spotted Fever Rickettsiosis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-186771002,20241008
St_Louis_Encephalitis_Virus_Infection,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/3bf02bbb-b52f-44e1-9016-50de900608ed,1.0.0,417192005,St. Louis Encephalitis Virus Infection,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-417192005,20241008
St_Louis_Encephalitis_Virus_Infection,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/3bf02bbb-b52f-44e1-9016-50de900608ed,1.0.0,416129000,St. Louis Encephalitis Virus Infection,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-416129000,20241008
Tick_Paralysis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/1160dd9a-326e-4535-a64c-aeef10f6f16d,1.0.0,74225001,Tick Paralysis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-74225001,20241008
Tickborne_relapsing_feverTBRF,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/0854d4c1-ea7d-464a-b055-be44c2cc24b9,1.0.0,10301003,Tickborne relapsing fever (TBRF),https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-10301003,20241008
Trivittatus_virus_disease,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/2e05140b-e3ab-4ea6-b613-32271a808e21,1.0.0,240507007,Trivittatus virus disease,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-240507007,20241008
Tularemia,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/21bdb69a-643e-405a-9a29-ef67fe9aeb1b,1.0.0,19265001,Tularemia,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-19265001,20241008
Typhus_Fever,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/682309da-ae46-4d83-84ac-4428881bc614,1.0.0,240613006,Typhus Fever,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-240613006,20241008
West_Nile_Virus_Infection,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/3e8a8c05-3a36-4348-9c52-1db3c060972c,1.0.0,417093003,West Nile Virus Infection,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-417093003,20241008
Western_equine_encephalitis_virus_disease,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/94bb1d9a-5ef2-4e5b-bea3-a39347de37ce,1.0.0,47523006,Western equine encephalitis virus disease,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-47523006,20241008
Yellow_fever,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/b2f4f9c5-6d1a-456c-9a67-1f47e9816044,1.0.0,16541001,Yellow Fever,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-16541001,20241008
Zika_Virus_Disease,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/2236d7c1-2778-4f1e-bfda-73730632896e,1.0.0,3928002,Zika Virus Disease,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-3928002,20241008
Acanthamoeba,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/ceef5555-ce1a-42ff-a124-6508eec46658,1.0.0,49649001,Acanthamoeba,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-49649001,20241008
Balamuthia_mandrillaris_Disease,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/ad9b43bd-dd5d-4661-9483-e1ff862074ed,1.0.0,115635005,Balamuthia mandrillaris Disease,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-115635005,20241008
Melioidosis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/9c031608-c5f1-4dee-836e-3eaa8c153aa5,1.0.0,428111003,Melioidosis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-428111003,20241008
Naegleria_fowleri_Primary_Amebic_Meningoencephalitis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/ea403ba3-8124-48d4-9d53-58425245c98a,1.0.0,428175000,Naegleria fowleri Primary Amebic Meningoencephalitis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-428175000,20241008
Nontuberculous_Mycobacteria_Infection_Extrapulmonary,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/06e6a340-e274-490d-a937-97c1553a8572,1.0.0,111811007,"Nontuberculous Mycobacteria Infection, Extrapulmonary",https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-111811007,20241008
Angiostrongyliasis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/6f5ef8a9-2445-4250-9be0-a2f3137d21ed,1.0.0,61750000,Angiostrongyliasis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-61750000,20241008
Anthrax,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/cee10ec6-5f3c-42c8-91af-5bc3f4ab2daf,1.0.0,409498004,Anthrax,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-409498004,20241008
Baylisascariasis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/82e1bb0e-3c5d-476b-8dc3-f8cd6c8b3841,1.0.0,93614002,Baylisascariasis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-93614002,20241008
Brucellosis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/d2b6c97a-c320-4678-9ff0-b55999ec0a16,1.0.0,75702008,Brucellosis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-75702008,20241008
Cysticercosis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/66df22ba-d941-40a3-8725-70cd0b3d82bd,1.0.0,59051007,Cysticercosis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-59051007,20241008
Diphyllobothriasis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/e3a785c7-10ee-4d32-b1f5-6d1e4605455f,1.0.0,187151009,Diphyllobothriasis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-187151009,20241008
Glanders,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/0ef52922-ed1c-4335-8b72-1d2484021421,1.0.0,4639008,Glanders,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-4639008,20241008
Hantavirus_Infection,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/c50a7a39-3a43-445a-992a-a8f857473d23,1.0.0,359761005,Hantavirus Infection,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-359761005,20241008
Leptospirosis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/41421125-e8b1-4048-ae24-0f26aa7de153,1.0.0,77377001,Leptospirosis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-77377001,20241008
Lymphocytic_Choriomeningitis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/4d07bff3-c9a6-45c7-a533-049740ea330c,1.0.0,721781004,Lymphocytic Choriomeningitis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-721781004,20241008
Mpox,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/e305988b-5ca1-418d-9886-4ac38c16737d,1.0.0,359814004,Mpox,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-359814004,20241008
Nipah_Virus_Infection,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/b2fcfe3c-ae60-46e8-aec2-c86a06ae4b08,1.0.0,406597005,Nipah Virus Infection,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-406597005,20241008
Plague,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/420fa39c-fdf8-45fd-a98b-10f27f5e4f99,1.0.0,58750007,Plague,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-58750007,20241008
Q_fever,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/83ab38de-5824-4a3d-a304-d7381a83fd3e,1.0.0,186788009,Q Fever,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-186788009,20241008
Rabies_Human,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/991b9c3a-c71b-4abc-8075-83181ce7790a,1.0.0,14168008,Rabies (Human),https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-14168008,20241008
Taeniasis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/2a59d8cc-f7a6-4ca0-b653-56f7b8117a1d,1.0.0,76172008,Taeniasis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-76172008,20241008
Toxoplasmosis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/2ad82970-993d-4054-9520-7e4e8b0586ee,1.0.0,187192000,Toxoplasmosis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-187192000,20241008
Trichinellosis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/61407f5e-9c6f-4b1f-a31b-1defe360f3ca,1.0.0,709018004,Trichinellosis,https://tes.tools.aimsplatform.org/api/fhir/ValueSet/rs-grouper-709018004,20241008
